variableName;function;nameSpace;dataType;initialValue;address
I_101_Led_Extra2;Extra2 LED;Processing[100];Boolean;false;root/stations/100-Processing/$Outputs/...
I_101_Panel_O4;Panel O4 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Outputs/...
I_101_Panel_O5;Panel O5 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Outputs/...
I_101_Panel_O6;Panel O6 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Outputs/...
I_101_Panel_O7;Panel O7 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Outputs/...
F_102_Drill_On;Turns drill on;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_102_RT_On;Moves rotating table;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_102_Drill_Down;Lowers drill;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_102_Drill_Up;Raises drill;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_102_Drill_Pin;Advances drill pin;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_102_Test_Pin;Advances test pin;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Led_Start;Start LED;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Led_Reset;Reset LED;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Led_Extra1;Extra1 LED;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Led_Extra2;Extra2 LED;Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Panel_O4;Panel O4 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Panel_O5;Panel O5 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Panel_O6;Panel O6 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
F_103_Panel_O7;Panel O7 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Feedback/...
C_105_Test;Test Only Mode;Processing[100];Boolean;false;root/stations/100-Processing/$Control/...
C_105_TestDrill;Test and Drill Mode;Processing[100];Boolean;false;root/stations/100-Processing/$Control/...
C_105_Rotation;Rotate the Table only;Processing[100];Boolean;false;root/stations/100-Processing/$Control/...
SI_100_PInit_Pos;Part in initial position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_PDrill_Pos;Part in drill position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_PTest_Pos;Part in test position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_SDrill_High;Drill in high position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_SDrill_Low;Drill in low position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_RT_Sensor;Rotating table sensor;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_100_PTest_Ok;Test Ok;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_On;Start Button;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Off;Stop Button;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Key_Pos;Key position;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Reset;Reset Button;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Panel_I4;Panel I4 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Panel_I5;Panel I5 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Panel_I6;Panel I6 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SI_101_Panel_I7;Panel I7 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_Drill_On;Turns drill on;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_RT_On;Moves rotating table;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_Drill_Down;Lowers drill;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_Drill_Up;Raises drill;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_Drill_Pin;Advances drill pin;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_100_Test_Pin;Advances test pin;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Led_Start;Start LED;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Led_Reset;Reset LED;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Led_Extra1;Extra1 LED;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Led_Extra2;Extra2 LED;Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Panel_O4;Panel O4 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Panel_O5;Panel O5 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Panel_O6;Panel O6 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
SO_101_Panel_O7;Panel O7 (Outside connection);Processing[100];Boolean;false;root/stations/100-Processing/$Simulated/...
$END;$END;$END;$END;$END;$END
